view_mode,display_mode,pair_id,pair_label,pair_color,dataset_id,dataset_name,x_source_id,x_metric_type,x_column,x_label,y_source_id,y_metric_type,y_column,y_label,x_value,y_value,display_unit
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.533484,-7.45,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.39655492,-7.72,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.4322801,-8,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.45370692,-7.11,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.43289015,-9.37,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.46613443,-3.97,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.45406833,-10.94,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.48517764,-10.46,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.4203724,-13.01,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.3870813,-9.22,nm
